State,Year,Quarter,Brand,Transaction_count,Percentage
Gujarat,2019,1,Lenovo,143180,0.021522619343961002
Gujarat,2019,1,Motorola,124721,0.018747888023454
Gujarat,2019,1,Huawei,81525,0.012254725115354002
Gujarat,2019,1,Others,482927,0.072592917948884
Gujarat,2019,2,Xiaomi,1819154,0.24016359842606402
Gujarat,2019,2,Samsung,1612210,0.21284297811976602
Gujarat,2019,2,Vivo,1487567,0.19638768549549102
Gujarat,2019,2,Oppo,976688,0.128941752385755
Gujarat,2019,2,Apple,301303,0.039777837773255005
Gujarat,2019,2,Realme,281975,0.037226167034890005
Gujarat,2019,2,OnePlus,180243,0.0237955706175
Gujarat,2019,2,Lenovo,158443,0.020917547951092002
Gujarat,2019,2,Motorola,134995,0.017821957332653002
Gujarat,2019,2,Huawei,92218,0.012174563956462001
Gujarat,2019,2,Others,529849,0.069950340907065
Gujarat,2019,3,Xiaomi,2007322,0.238136291048638
Gujarat,2019,3,Samsung,1784247,0.211672050072016
Gujarat,2019,3,Vivo,1706171,0.20240959538865502
Gujarat,2019,3,Oppo,1111618,0.131875497594758
Gujarat,2019,3,Apple,330663,0.039227817164867
Gujarat,2019,3,Realme,318122,0.037740030339414005
Gujarat,2019,3,OnePlus,194687,0.023096463893379
Gujarat,2019,3,Lenovo,161748,0.019188784263080003
Gujarat,2019,3,Motorola,141326,0.016766044246383
Gujarat,2019,3,Huawei,102241,0.01212924111483
Gujarat,2019,3,Others,571154,0.067758184873973
Gujarat,2019,4,Xiaomi,2194279,0.23534173141227002
Gujarat,2019,4,Samsung,1961599,0.210386238484978
Gujarat,2019,4,Vivo,1944394,0.20854096061058303
Gujarat,2019,4,Oppo,1262789,0.135437175340223
Gujarat,2019,4,Realme,362885,0.038920294184806005
Gujarat,2019,4,Apple,353958,0.037962851837539
Gujarat,2019,4,OnePlus,206534,0.022151271171761
Gujarat,2019,4,Lenovo,169920,0.018224331090792002
Gujarat,2019,4,Motorola,147476,0.015817157791582
Gujarat,2019,4,Huawei,111054,0.011910810175122001
Gujarat,2019,4,Others,608911,0.065307177900338
Gujarat,2020,1,Xiaomi,2375291,0.23151338670581903
Gujarat,2020,1,Vivo,2206536,0.21506527926401903
Gujarat,2020,1,Samsung,2139753,0.208556115332369
Gujarat,2020,1,Oppo,1429059,0.139286634308146
Gujarat,2020,1,Realme,411217,0.040080242943288005
Gujarat,2020,1,Apple,377075,0.036752511709974005
Gujarat,2020,1,OnePlus,216733,0.021124397322649
Gujarat,2020,1,Lenovo,183981,0.01793214574531
Gujarat,2020,1,Motorola,152517,0.014865432151349
Gujarat,2020,1,Huawei,119412,0.011638774589435
Gujarat,2020,1,Others,648269,0.063185079927636
Gujarat,2020,2,Xiaomi,2596510,0.22791083765622003
Gujarat,2020,2,Vivo,2517289,0.22095714809986802
Gujarat,2020,2,Samsung,2358840,0.207049154556307
Gujarat,2020,2,Oppo,1638925,0.14385801310440502
Gujarat,2020,2,Realme,464677,0.040787412453477
Gujarat,2020,2,Apple,399962,0.035106999183772004
Gujarat,2020,2,OnePlus,225499,0.019793363391876
Gujarat,2020,2,Lenovo,199446,0.017506539519271003
Gujarat,2020,2,Motorola,159087,0.013963994527352001
Gujarat,2020,2,Huawei,128197,0.011252598932803
Gujarat,2020,2,Others,704225,0.061813938574645004
Gujarat,2020,3,Vivo,2833786,0.22728751804541703
Gujarat,2020,3,Xiaomi,2792901,0.22400828306603301
Gujarat,2020,3,Samsung,2570866,0.20619967505215603
Gujarat,2020,3,Oppo,1827108,0.146545590429526
Gujarat,2020,3,Realme,525717,0.042165820610406
Gujarat,2020,3,Apple,425591,0.034135083627510006
Gujarat,2020,3,OnePlus,236755,0.018989244895289
Gujarat,2020,3,Lenovo,211958,0.017000369029231
Gujarat,2020,3,Motorola,164618,0.013203402319582001
Gujarat,2020,3,Huawei,135946,0.010903727002745
Gujarat,2020,3,Others,742601,0.059561285922100006
Gujarat,2020,4,Vivo,3159752,0.232245854766003
Gujarat,2020,4,Xiaomi,2998305,0.22037929165775702
Gujarat,2020,4,Samsung,2800655,0.20585176127103702
Gujarat,2020,4,Oppo,2016643,0.14822586623661502
Gujarat,2020,4,Realme,592948,0.043582444157577005
Gujarat,2020,4,Apple,456563,0.033557970432341
Gujarat,2020,4,OnePlus,249222,0.018318139023724003
Gujarat,2020,4,Lenovo,223106,0.016398579278824002
Gujarat,2020,4,Motorola,170289,0.012516461533135001
Gujarat,2020,4,Huawei,144035,0.010586758609922
Gujarat,2020,4,Others,793685,0.058336873033059004
Gujarat,2021,1,Vivo,3492512,0.238069666204639
Gujarat,2021,1,Xiaomi,3197714,0.21797454227727803
Gujarat,2021,1,Samsung,2987011,0.20361181628569502
Gujarat,2021,1,Oppo,2188804,0.149201445168228
Gujarat,2021,1,Realme,666628,0.045441191166319006
Gujarat,2021,1,Apple,489078,0.033338363964972
Gujarat,2021,1,OnePlus,264150,0.018005980316733002
Gujarat,2021,1,Lenovo,224880,0.015329111692701002
Gujarat,2021,1,Motorola,174216,0.011875562622979001
Gujarat,2021,1,Huawei,149907,0.010218521640509001
Gujarat,2021,1,Others,835226,0.056933798659943004
Gujarat,2021,2,Vivo,3834323,0.24366596528046103
Gujarat,2021,2,Xiaomi,3362430,0.21367781265114602
Gujarat,2021,2,Samsung,3154317,0.20045251706900202
Gujarat,2021,2,Oppo,2364362,0.15025196077702402
Gujarat,2021,2,Realme,790357,0.050226102840363
Gujarat,2021,2,Apple,529166,0.033627773190625
Gujarat,2021,2,OnePlus,293085,0.018625149585526
Gujarat,2021,2,Lenovo,218253,0.013869678668269
Gujarat,2021,2,Motorola,173429,0.011021174974728001
Gujarat,2021,2,Huawei,146703,0.009322774347528
Gujarat,2021,2,Others,869556,0.055259090615322005
Gujarat,2021,3,Vivo,4261214,0.251447105438024
Gujarat,2021,3,Xiaomi,3544088,0.20913070055097802
Gujarat,2021,3,Samsung,3267319,0.19279902513524502
Gujarat,2021,3,Oppo,2580826,0.152290222302657
Gujarat,2021,3,Realme,932371,0.055017652045721004
Gujarat,2021,3,Apple,569577,0.033609785374326004
Gujarat,2021,3,OnePlus,345805,0.020405374218707
Gujarat,2021,3,Lenovo,210237,0.012405733461397
Gujarat,2021,3,Motorola,172358,0.010170557075773001
Gujarat,2021,3,Tecno,161791,0.009547016093517
Gujarat,2021,3,Others,901175,0.05317682830365
Gujarat,2021,4,Vivo,4645259,0.256089504714127
Gujarat,2021,4,Xiaomi,3700589,0.204010584589696
Gujarat,2021,4,Samsung,3390165,0.18689715164411003
Gujarat,2021,4,Oppo,2791203,0.153876843858778
Gujarat,2021,4,Realme,1116664,0.06156081516490101
Gujarat,2021,4,Apple,635160,0.035015875285796
Gujarat,2021,4,OnePlus,397948,0.021938562784546003
Gujarat,2021,4,Lenovo,199946,0.011022866993976001
Gujarat,2021,4,Tecno,187064,0.010312692383749001
Gujarat,2021,4,Motorola,174499,0.009619993736218
Gujarat,2021,4,Others,900704,0.049655108844099
Gujarat,2022,1,Vivo,4996272,0.25934028378670604
Gujarat,2022,1,Xiaomi,3842766,0.199465526489731
Gujarat,2022,1,Samsung,3511762,0.182284181820239
Gujarat,2022,1,Oppo,2996365,0.155531594242377
Gujarat,2022,1,Realme,1272108,0.06603100266105101
Gujarat,2022,1,Apple,693504,0.035997544602698
Gujarat,2022,1,OnePlus,441053,0.022893631528663003
Gujarat,2022,1,Tecno,223305,0.011591038692647
Gujarat,2022,1,Lenovo,203354,0.010555446955082001
Gujarat,2022,1,Motorola,174739,0.009070135062423
Gujarat,2022,1,Others,910086,0.047239614158378004
Haryana,2018,1,Xiaomi,444407,0.24056368097774203
Haryana,2018,1,Samsung,394835,0.213729668927013
Haryana,2018,1,Vivo,256267,0.138720886109181
Haryana,2018,1,Oppo,192587,0.10425001772802901
Haryana,2018,1,Apple,100085,0.054177400469968
Haryana,2018,1,Realme,89281,0.048329045225151
Haryana,2018,1,OnePlus,55486,0.03003534238374
Haryana,2018,1,Motorola,53420,0.028916987891349003
Haryana,2018,1,Lenovo,34977,0.018933535856902002
Haryana,2018,1,Huawei,29629,0.01603858918444
Haryana,2018,1,Others,196383,0.10630484524647901
Haryana,2018,2,Xiaomi,599986,0.24517033811004402
Haryana,2018,2,Samsung,516011,0.210855905535299
Haryana,2018,2,Vivo,351564,0.143658459942931
Haryana,2018,2,Oppo,260510,0.10645135850011
Haryana,2018,2,Apple,127528,0.052111354062424
Haryana,2018,2,Realme,116691,0.047683065812200005
Haryana,2018,2,Motorola,68775,0.028103305749664003
Haryana,2018,2,OnePlus,67358,0.027524281623931002
Haryana,2018,2,Lenovo,44001,0.017979986278313
Haryana,2018,2,Huawei,39423,0.016109292949022
Haryana,2018,2,Others,255374,0.10435265143605701
Haryana,2018,3,Xiaomi,751015,0.248647694773999
Haryana,2018,3,Samsung,630157,0.20863376283522903
Haryana,2018,3,Vivo,451732,0.149560422169528
Haryana,2018,3,Oppo,328450,0.10874394698976701
Haryana,2018,3,Apple,152459,0.050476460387008
Haryana,2018,3,Realme,143729,0.047586112823541006
Haryana,2018,3,Motorola,81942,0.027129537233172
Haryana,2018,3,OnePlus,79279,0.026247865347546
Haryana,2018,3,Huawei,50399,0.016686211552252
Haryana,2018,3,Lenovo,49707,0.016457102673223003
Haryana,2018,3,Others,301529,0.09983088321472801
Haryana,2018,4,Xiaomi,948615,0.250091021041217
Haryana,2018,4,Samsung,785842,0.20717786262822302
Haryana,2018,4,Vivo,591623,0.15597434168916602
Haryana,2018,4,Oppo,427382,0.11267416259982901
Haryana,2018,4,Apple,187472,0.049424754928647
Haryana,2018,4,Realme,179167,0.047235240816233
Haryana,2018,4,Motorola,98841,0.026058249775446
Haryana,2018,4,OnePlus,93582,0.024671777202636
Haryana,2018,4,Huawei,65203,0.017189992615497002
Haryana,2018,4,Lenovo,59641,0.015723637709628
Haryana,2018,4,Others,355711,0.09377895899347201
Haryana,2019,1,Xiaomi,1136307,0.250355878589934
Haryana,2019,1,Samsung,934852,0.2059704761227
Haryana,2019,1,Vivo,732478,0.161382595757834
Haryana,2019,1,Oppo,527926,0.11631484938530601
Haryana,2019,1,Apple,216144,0.047621743967028
Haryana,2019,1,Realme,213023,0.046934112282036006
Haryana,2019,1,Motorola,111982,0.024672339426104
Haryana,2019,1,OnePlus,105006,0.023135358126997
Haryana,2019,1,Huawei,80507,0.017737636675334
Haryana,2019,1,Lenovo,67191,0.014803800239139001
Haryana,2019,1,Others,413351,0.09107120942758201
Haryana,2019,2,Xiaomi,1301537,0.251357562625168
Haryana,2019,2,Samsung,1060392,0.20478676253324102
Haryana,2019,2,Vivo,854882,0.165097923341502
Haryana,2019,2,Oppo,615320,0.11883283797119701
Haryana,2019,2,Realme,244076,0.047136845479844
Haryana,2019,2,Apple,243241,0.046975587240707
Haryana,2019,2,Motorola,122500,0.023657645861456
Haryana,2019,2,OnePlus,114507,0.022114008609451
Haryana,2019,2,Huawei,92344,0.017833809383105
Haryana,2019,2,Lenovo,72976,0.014093390729679
Haryana,2019,2,Others,456255,0.08811362622464501
Haryana,2019,3,Xiaomi,1453801,0.251359498125092
Haryana,2019,3,Samsung,1177753,0.203631310609445
Haryana,2019,3,Vivo,977699,0.169042344830829
Haryana,2019,3,Oppo,699529,0.12094726744853501
Haryana,2019,3,Realme,278941,0.048228381853163006
Haryana,2019,3,Apple,268393,0.046404652205004004
Haryana,2019,3,Motorola,129804,0.022442870994468
Haryana,2019,3,OnePlus,123917,0.021425019606649002
Haryana,2019,3,Huawei,103942,0.017971379132438
Haryana,2019,3,Lenovo,73965,0.012788411397999001
Haryana,2019,3,Others,496008,0.085758863796373
Haryana,2019,4,Xiaomi,1597800,0.25096286462691103
Haryana,2019,4,Samsung,1285177,0.20185987074265802
Haryana,2019,4,Vivo,1103105,0.17326222980615102
Haryana,2019,4,Oppo,785251,0.12333761447687201
Haryana,2019,4,Realme,319391,0.050166028474185005
Haryana,2019,4,Apple,288206,0.045267870423497
Haryana,2019,4,Motorola,136766,0.021481529067195002
Haryana,2019,4,OnePlus,130817,0.020547132971522
Haryana,2019,4,Huawei,113928,0.017894415597205
Haryana,2019,4,Lenovo,76631,0.012036259406199
Haryana,2019,4,Others,529607,0.0831841844076
Haryana,2020,1,Xiaomi,1753322,0.24980473786717602
Haryana,2020,1,Samsung,1400065,0.199474409333829
Haryana,2020,1,Vivo,1250165,0.17811739093886803
Haryana,2020,1,Oppo,881733,0.125625002671408
Haryana,2020,1,Realme,364011,0.051862505823669004
Haryana,2020,1,Apple,308315,0.043927212317827
Haryana,2020,1,Motorola,143514,0.020447172367808002
Haryana,2020,1,OnePlus,137007,0.019520086852824
Haryana,2020,1,Huawei,123916,0.017654945239692
Haryana,2020,1,Lenovo,80705,0.011498453432723
Haryana,2020,1,Others,576017,0.08206808315417001
Haryana,2020,2,Xiaomi,1914791,0.24922834906398303
Haryana,2020,2,Samsung,1520490,0.19790630542356602
Haryana,2020,2,Vivo,1398622,0.18204402048294901
Haryana,2020,2,Oppo,984512,0.12814364617009402
Haryana,2020,2,Realme,407778,0.053076203995429005
Haryana,2020,2,Apple,326534,0.042501520914428007
Haryana,2020,2,Motorola,151138,0.019672055185569002
Haryana,2020,2,OnePlus,142338,0.018526651080493003
Haryana,2020,2,Huawei,133152,0.017331005386262
Haryana,2020,2,Lenovo,83928,0.010924031333049
Haryana,2020,2,Others,619595,0.080646210964172
Haryana,2020,3,Xiaomi,2075024,0.24706149057200402
Haryana,2020,3,Samsung,1655037,0.197055989796657
Haryana,2020,3,Vivo,1573430,0.187339501186833
Haryana,2020,3,Oppo,1092131,0.13003392382926302
Haryana,2020,3,Realme,459785,0.05474402582459201
Haryana,2020,3,Apple,348330,0.041473702960036
Haryana,2020,3,Motorola,158324,0.018850752296514003
Haryana,2020,3,OnePlus,149108,0.017753454772672
Haryana,2020,3,Huawei,142260,0.016938101751484
Haryana,2020,3,Lenovo,87838,0.01045837889531
Haryana,2020,3,Others,657549,0.078290678114629
Haryana,2020,4,Xiaomi,2236661,0.24498270676930503
Haryana,2020,4,Samsung,1795147,0.19662343605436702
Haryana,2020,4,Vivo,1744266,0.19105041220179
Haryana,2020,4,Oppo,1196039,0.131002808034679
Haryana,2020,4,Realme,514733,0.056378987966207
Haryana,2020,4,Apple,374080,0.040973187688372006
Haryana,2020,4,Motorola,165075,0.018080755340189002
Haryana,2020,4,OnePlus,156430,0.017133863745968002
Haryana,2020,4,Huawei,151226,0.016563866770107002
Haryana,2020,4,Lenovo,91990,0.010075715182456
Haryana,2020,4,Others,704226,0.07713426024655501
Haryana,2021,1,Xiaomi,2382996,0.24247242927154802
Haryana,2021,1,Vivo,1922898,0.195656958426032
Haryana,2021,1,Samsung,1913165,0.19466661511278302
Haryana,2021,1,Oppo,1300515,0.132328812702198
Haryana,2021,1,Realme,577867,0.058798594410507006
Haryana,2021,1,Apple,401563,0.040859471067333
Haryana,2021,1,Motorola,169504,0.017247215963117003
Haryana,2021,1,OnePlus,165335,0.016823015688491
Haryana,2021,1,Huawei,157570,0.016032918511117
Haryana,2021,1,Lenovo,92713,0.009433648371651001
Haryana,2021,1,Others,743779,0.075680320475218
Haryana,2021,2,Xiaomi,2505880,0.23796188515101802
Haryana,2021,2,Vivo,2114734,0.20081811149494502
Haryana,2021,2,Samsung,2016108,0.19145244798156602
Haryana,2021,2,Oppo,1416092,0.13447408569735
Haryana,2021,2,Realme,673053,0.06391405840924
Haryana,2021,2,Apple,434298,0.041241548197566
Haryana,2021,2,OnePlus,181344,0.017220680998621
Haryana,2021,2,Motorola,169562,0.016101845726841
Haryana,2021,2,Huawei,154484,0.014670017664720002
Haryana,2021,2,Tecno,108879,0.010339302797164001
Haryana,2021,2,Others,756160,0.07180601588096501
Haryana,2021,3,Xiaomi,2638176,0.232944611974426
Haryana,2021,3,Vivo,2357220,0.208136871170974
Haryana,2021,3,Samsung,2089070,0.184459869446698
Haryana,2021,3,Oppo,1560205,0.13776235866203
Haryana,2021,3,Realme,781719,0.06902391240312801
Haryana,2021,3,Apple,467144,0.041247694549636005
Haryana,2021,3,OnePlus,210246,0.018564217432489
Haryana,2021,3,Motorola,168742,0.014899513798089
Haryana,2021,3,Huawei,153598,0.013562334927634001
Haryana,2021,3,Tecno,134477,0.011873996497763
Haryana,2021,3,Others,764739,0.06752461913712701
Haryana,2021,4,Xiaomi,2742821,0.22637187378238702
Haryana,2021,4,Vivo,2569078,0.21203242966023203
Haryana,2021,4,Samsung,2176063,0.17959591923006402
Haryana,2021,4,Oppo,1697572,0.140104860842364
Haryana,2021,4,Realme,916660,0.07565424131628101
Haryana,2021,4,Apple,529430,0.043695181397768006
Haryana,2021,4,OnePlus,238331,0.019670053222733002
Haryana,2021,4,Motorola,170147,0.014042657252679001
Haryana,2021,4,Tecno,156987,0.012956529554599002
Haryana,2021,4,Huawei,147354,0.012161493983504001
Haryana,2021,4,Others,771996,0.063714759757384
Haryana,2022,1,Xiaomi,2837979,0.22056280770604503
Haryana,2022,1,Vivo,2767906,0.21511685563085903
Haryana,2022,1,Samsung,2259241,0.17558429369795
Haryana,2022,1,Oppo,1825605,0.14188285556806302
Haryana,2022,1,Realme,1043668,0.081112067563908
Haryana,2022,1,Apple,578053,0.044925276995672
Haryana,2022,1,OnePlus,267015,0.020751942878939
Haryana,2022,1,Tecno,184983,0.014376558056943002
Haryana,2022,1,Motorola,170641,0.013261922681516
Haryana,2022,1,Huawei,145049,0.011272956810094001
Haryana,2022,1,Others,786848,0.061152462410006006
Himachal Pradesh,2018,1,Xiaomi,63002,0.27708654941439803
Himachal Pradesh,2018,1,Samsung,36283,0.159574795600181
Himachal Pradesh,2018,1,Vivo,20480,0.09007226011883501
Himachal Pradesh,2018,1,Oppo,20074,0.08828664793093201
Himachal Pradesh,2018,1,Realme,10722,0.047155994775105
Himachal Pradesh,2018,1,Apple,7525,0.033095398310265
Himachal Pradesh,2018,1,Motorola,7048,0.030997523892458002
Himachal Pradesh,2018,1,Micromax,6997,0.030773222854076004
Himachal Pradesh,2018,1,Lenovo,5750,0.025288842562661003
Himachal Pradesh,2018,1,Gionee,5569,0.024492793779384
Himachal Pradesh,2018,1,Others,43923,0.193175970761699
Himachal Pradesh,2018,2,Xiaomi,89506,0.283876574299315
Himachal Pradesh,2018,2,Samsung,49124,0.15580131874823502
Himachal Pradesh,2018,2,Vivo,29637,0.09399649221849701
Himachal Pradesh,2018,2,Oppo,28884,0.09160828293143901
Himachal Pradesh,2018,2,Realme,14951,0.047418482139175
Himachal Pradesh,2018,2,Apple,9926,0.031481228928731
Himachal Pradesh,2018,2,Motorola,9613,0.030488520420299002
Himachal Pradesh,2018,2,Micromax,9566,0.030339455564400004
Himachal Pradesh,2018,2,Lenovo,7690,0.024389547699168002
Himachal Pradesh,2018,2,Gionee,7275,0.023073336737509
Himachal Pradesh,2018,2,Others,59127,0.18752676031322602
Himachal Pradesh,2018,3,Xiaomi,119009,0.291950622372029
Himachal Pradesh,2018,3,Samsung,63923,0.156814691610611
Himachal Pradesh,2018,3,Vivo,41723,0.10235407252584401
Himachal Pradesh,2018,3,Oppo,39284,0.096370763969639
Himachal Pradesh,2018,3,Realme,19585,0.048045550665548005
Himachal Pradesh,2018,3,Motorola,12222,0.029982778669100003
Himachal Pradesh,2018,3,Apple,12074,0.029619707875201004
Himachal Pradesh,2018,3,Micromax,10555,0.025893325875662003
Himachal Pradesh,2018,3,Gionee,8800,0.021587993150718
Himachal Pradesh,2018,3,Lenovo,8462,0.020758817959247
Himachal Pradesh,2018,3,Others,71997,0.176621675326395
Himachal Pradesh,2018,4,Xiaomi,155301,0.295056645571423
Himachal Pradesh,2018,4,Samsung,82316,0.156392314517339
Himachal Pradesh,2018,4,Vivo,57665,0.109557835859886
Himachal Pradesh,2018,4,Oppo,53543,0.10172644074301301
Himachal Pradesh,2018,4,Realme,25714,0.048854074244361
Himachal Pradesh,2018,4,Apple,15419,0.029294585469931002
Himachal Pradesh,2018,4,Motorola,15298,0.029064697355146003
Himachal Pradesh,2018,4,Micromax,11894,0.022597431712780003
Himachal Pradesh,2018,4,Lenovo,10676,0.020283351350735
Himachal Pradesh,2018,4,Lava,10441,0.019836874433591
Himachal Pradesh,2018,4,Others,88076,0.16733574874179002
Himachal Pradesh,2019,1,Xiaomi,194324,0.297493130028092
Himachal Pradesh,2019,1,Samsung,100938,0.15452729235079302
Himachal Pradesh,2019,1,Vivo,74159,0.113530974196462
Himachal Pradesh,2019,1,Oppo,69132,0.105835074746825
Himachal Pradesh,2019,1,Realme,31948,0.04890960724428001
Himachal Pradesh,2019,1,Apple,18364,0.028113685596405
Himachal Pradesh,2019,1,Motorola,17796,0.027244127035157002
Himachal Pradesh,2019,1,Micromax,14398,0.022042084797268
Himachal Pradesh,2019,1,Lava,13189,0.020191211028696
Himachal Pradesh,2019,1,Lenovo,12312,0.018848600362826002
Himachal Pradesh,2019,1,Others,106645,0.16326421261319102
Himachal Pradesh,2019,2,Xiaomi,230589,0.29845729307289703
Himachal Pradesh,2019,2,Samsung,119387,0.154525674893832
Himachal Pradesh,2019,2,Vivo,90320,0.11690350671690301
Himachal Pradesh,2019,2,Oppo,84572,0.10946372198917101
Himachal Pradesh,2019,2,Realme,38005,0.049190852222939
Himachal Pradesh,2019,2,Apple,21238,0.027488891448777003
Himachal Pradesh,2019,2,Motorola,20278,0.026246338675878
Himachal Pradesh,2019,2,Micromax,15816,0.020471056933509
Himachal Pradesh,2019,2,Lava,15031,0.019455011176503
Himachal Pradesh,2019,2,Gionee,14637,0.018945046809292
Himachal Pradesh,2019,2,Others,122730,0.158852606060292
Himachal Pradesh,2019,3,Xiaomi,263685,0.30094706134784405
Himachal Pradesh,2019,3,Samsung,132840,0.15161199017557903
Himachal Pradesh,2019,3,Vivo,105663,0.120594532655241
Himachal Pradesh,2019,3,Oppo,97560,0.111346475169599
Himachal Pradesh,2019,3,Realme,44753,0.051077171005176
Himachal Pradesh,2019,3,Apple,23709,0.027059384786757002
Himachal Pradesh,2019,3,Motorola,21767,0.024842955360974
Himachal Pradesh,2019,3,Micromax,17578,0.020061996110406002
Himachal Pradesh,2019,3,Lava,17474,0.019943299580909003
Himachal Pradesh,2019,3,Gionee,16473,0.01880084548451
Himachal Pradesh,2019,3,Others,134682,0.15371428832300002
Himachal Pradesh,2019,4,Xiaomi,297684,0.301927592309915
Himachal Pradesh,2019,4,Samsung,148745,0.15086541338512702
Himachal Pradesh,2019,4,Vivo,122794,0.12454447256185601
Himachal Pradesh,2019,4,Oppo,112857,0.11446581705876001
Himachal Pradesh,2019,4,Realme,53624,0.054388429374863004
Himachal Pradesh,2019,4,Apple,25839,0.026207344223055002
Himachal Pradesh,2019,4,Motorola,23421,0.023754874764819002
Himachal Pradesh,2019,4,Lava,19583,0.019862162696702
Himachal Pradesh,2019,4,Micromax,18835,0.019103499688116
Himachal Pradesh,2019,4,Gionee,18172,0.018431048385051
Himachal Pradesh,2019,4,Others,144391,0.146449345551729
Himachal Pradesh,2020,1,Xiaomi,333918,0.30190818471553504
Himachal Pradesh,2020,1,Samsung,165251,0.149409823466919
Himachal Pradesh,2020,1,Vivo,142220,0.12858660518523501
